orgId,nameOfficial,img,division
572,University of Rhode Island,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rhode-island.svg,I
571,Rhode Island College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rhode-island-col.svg,III
573,Rhodes College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rhodes.svg,III
574,Rice University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rice.svg,I
576,Rider University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rider.svg,I
577,Ripon College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ripon.svg,III
18422,Rivier University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rivier.svg,III
578,Roanoke College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/roanoke.svg,III
579,Robert Morris University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/robert-morris.svg,I
30150,Roberts Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/roberts-wesleyan.svg,II
581,University of Rochester,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rochester-ny.svg,III
580,Rochester Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rochester-inst.svg,III
582,Rockford University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rockford.svg,III
1328,Rockhurst University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rockhurst.svg,II
583,Roger Williams University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/roger-williams.svg,III
584,Rollins College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rollins.svg,II
585,Rose-Hulman Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rose-hulman.svg,III
15882,Rosemont College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rosemont.svg,III
259,Rowan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rowan.svg,III
590,Sacred Heart University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sacred-heart.svg,I
591,Saginaw Valley State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saginaw-valley.svg,II
595,College of Saint Benedict,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-benedict.svg,III
617,Saint Peter's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-peters.svg,I
1343,Saint Martin's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saint-martins.svg,II
621,Salem State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/salem-st.svg,III
622,Salisbury University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/salisbury.svg,III
623,Salve Regina University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/salve-regina.svg,III
624,Sam Houston State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sam-houston-st.svg,I
625,Samford University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/samford.svg,I
627,University of San Diego,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/san-diego.svg,I
626,San Diego State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/san-diego-st.svg,I
628,San Francisco State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/san-fran-st.svg,II
629,University of San Francisco,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/san-francisco.svg,I
630,San Jose State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/san-jose-st.svg,I
631,Santa Clara University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/santa-clara.svg,I
30163,Sarah Lawrence College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sarah-lawrence.svg,III
632,Savannah State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/savannah-st.svg,II
1355,Schreiner University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/schreiner.svg,III
633,University of Scranton,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/scranton.svg,III
1356,Seattle University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/seattle.svg,I
634,Seattle Pacific University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/seattle-pacific.svg,II
635,Seton Hall University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/seton-hall.svg,I
30063,Seton Hill University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/seton-hill.svg,II
636,Shaw University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/shaw.svg,II
637,Shenandoah University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/shenandoah.svg,III
10870,Shepherd University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/shepherd.svg,II
30151,Shorter University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/shorter.svg,II
639,Siena College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/siena.svg,I
30127,Simon Fraser University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/simon-fraser.svg,II
641,Simpson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/simpson.svg,III
30128,University of Sioux Falls,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sioux-falls.svg,II
642,Skidmore College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/skidmore.svg,III
644,Smith College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/smith.svg,III
663,Southern Methodist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/smu.svg,I
645,Sonoma State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sonoma-st.svg,II
646,University of South Alabama,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-ala.svg,I
647,South Carolina State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-carolina-st.svg,I
650,University of South Dakota,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-dakota.svg,I
649,South Dakota State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-dakota-st.svg,I
651,University of South Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-fla.svg,I
11276,University of South Carolina Aiken,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sc-aiken.svg,II
10411,University of South Carolina Upstate,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/usc-upstate.svg,I
654,Southeast Missouri State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeast-mo-st.svg,I
655,Southeastern Louisiana University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeastern-la.svg,I
1376,Southern Arkansas University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ark.svg,II
657,University of Southern California,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-california.svg,I
661,University of Southern Indiana,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ind.svg,I
662,University of Southern Maine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-me.svg,III
664,The University of Southern Mississippi,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-miss.svg,I
468,Southern New Hampshire University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-nh.svg,II
30152,Southern Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-nazarene.svg,II
667,Southern Utah University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-utah.svg,I
30164,Southern Virginia University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-va.svg,III
30192,Southern Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-wesleyan.svg,II
2755,Southwest Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwest-baptist.svg,II
23260,Spalding University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/spalding.svg,III
30191,Spring Hill College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/spring-hill.svg,II
673,Springfield College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/springfield.svg,III
593,Saint Anselm College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-anselm.svg,II
597,St. Catherine University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-catherine.svg,III
598,St. Cloud State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-cloud-st.svg,II
1334,St. Edward's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-edwards.svg,II
601,St. John Fisher University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-john-fisher.svg,III
605,Saint Joseph's College (Maine),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-me.svg,III
607,St. Lawrence University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-lawrence.svg,III
608,Saint Leo University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saint-leo.svg,II
609,Saint Louis University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saint-louis.svg,I
1346,St. Mary's University (Texas),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-tx.svg,II
613,Saint Michael's College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saint-michaels.svg,II
614,St. Norbert College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-norbert.svg,III
615,St. Olaf College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-olaf.svg,III
1348,St. Thomas Aquinas College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-aquinas.svg,II
30064,Saint Vincent College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/saint-vincent.svg,III
674,Stanford University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stanford.svg,I
30067,State University of New York at Morrisville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-morrisville.svg,III
676,Stephen F. Austin State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stephen-f-austin.svg,I
678,Stetson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stetson.svg,I
679,Stevens Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stevens.svg,III
21852,Stevenson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stevenson.svg,III
681,Stockton University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/richard-stockton.svg,III
682,Stonehill College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stonehill.svg,I
683,Stony Brook University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stony-brook.svg,I
684,Suffolk University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suffolk.svg,III
1390,Sul Ross State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sul-ross-st.svg,II
685,Susquehanna University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/susquehanna.svg,III
686,Swarthmore College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/swarthmore.svg,III
688,Syracuse University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/syracuse.svg,I
689,University of Tampa,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tampa.svg,II
1395,Tarleton State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tarleton-st.svg,I
698,Texas Christian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tcu.svg,I
690,Temple University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/temple.svg,I
693,University of Tennessee at Chattanooga,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/chattanooga.svg,I
691,Tennessee State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee-st.svg,I
692,Tennessee Technological University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee-tech.svg,I
695,University of Tennessee at Martin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ut-martin.svg,I
30090,Texas A&M International University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-am-intl.svg,II
702,University of Texas at Arlington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-arlington.svg,I
23121,University of Texas at Dallas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-dallas.svg,II
704,University of Texas at El Paso,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utep.svg,I
706,University of Texas at San Antonio,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utsa.svg,I
1400,Texas Lutheran University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-lutheran.svg,III
699,Texas Southern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-southern.svg,I
670,Texas State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-st.svg,I
700,Texas Tech University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-tech.svg,I
701,Texas Woman's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-womans.svg,II
707,Thiel College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thiel.svg,III
2758,Thomas College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thomas-me.svg,III
1402,Thomas More University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thomas-more.svg,II
1403,Tiffin University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tiffin.svg,II
709,University of Toledo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/toledo.svg,I
711,Towson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/towson.svg,I
28749,Transylvania University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/transylvania.svg,III
30002,Trevecca Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trevecca-nazarene.svg,II
30037,Trine University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trine.svg,III
715,Trinity University (Texas),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-tx.svg,III
23413,Trinity Washington University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-washington.svg,III
716,Troy University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/troy.svg,I
499,Truman State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/truman.svg,II
717,Tufts University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tufts.svg,III
718,Tulane University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tulane.svg,I
719,The University of Tulsa,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tulsa.svg,I
720,Tuskegee University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tuskegee.svg,II
128,University of Central Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ucf.svg,I
2743,University of the Incarnate Word,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/incarnate-word.svg,I
728,Upper Iowa University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/upper-iowa.svg,II
730,Ursinus College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ursinus.svg,III
30140,Ursuline College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ursuline.svg,II
732,University of Utah,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah.svg,I
731,Utah State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-st.svg,I
30095,Utah Tech University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-tech.svg,I
30024,Utah Valley University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-valley.svg,I
734,Valdosta State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valdosta-st.svg,II
30166,University of Valley Forge,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valley-forge-chrst.svg,III
735,Valparaiso University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valparaiso.svg,I
737,Vassar College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vassar.svg,III
740,Virginia Commonwealth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vcu.svg,I
739,Villanova University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/villanova.svg,I
746,University of Virginia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia.svg,I
743,Virginia State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-st.svg,II
744,Virginia Union University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-union.svg,II
749,Wake Forest University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wake-forest.svg,I
30141,Walsh University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/walsh.svg,II
30236,Warren Wilson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/warren-wilson-college.svg,III
750,Wartburg College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wartburg.svg,III
751,Washington and Jefferson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wash-jeff.svg,III
752,Washington and Lee University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wash-lee.svg,III
756,University of Washington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/washington.svg,I
754,Washington State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/washington-st.svg,I
1434,Waynesburg University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/waynesburg.svg,III
758,Weber State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/weber-st.svg,I
759,Webster University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/webster.svg,III
760,Wellesley College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wellesley.svg,III
762,Wentworth Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wentworth.svg,III
358,University of West Alabama,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-ala.svg,II
11740,University of West Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-florida.svg,II
766,University of West Georgia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-ga.svg,I
1438,West Liberty University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-liberty.svg,II
767,West Texas A&M University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-tex-am.svg,II
9630,West Virginia Wesleyan College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-va-wesleyan.svg,II
768,West Virginia University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-virginia.svg,I
1439,West Virginia State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-virginia-st.svg,II
769,Western Carolina University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-caro.svg,I
2759,Western Colorado University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-st.svg,II
770,Western Connecticut State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-conn-st.svg,III
771,Western Illinois University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-ill.svg,I
772,Western Kentucky University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-ky.svg,I
774,Western Michigan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-mich.svg,I
1445,Western New Mexico University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-nm.svg,II
775,Western New England University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-new-eng.svg,III
1446,Western Oregon University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-ore.svg,II
1448,Western Washington University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/western-wash.svg,II
777,Westfield State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/westfield-st.svg,III
30260,Westmont College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/westmont-college.svg,II
780,Whitman College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/whitman.svg,III
781,Whittier College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/whittier.svg,III
1454,Whitworth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/whitworth.svg,III
782,Wichita State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wichita-st.svg,I
783,Widener University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/widener.svg,III
784,Wilkes University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wilkes.svg,III
785,Willamette University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/willamette.svg,III
30120,William Jewell College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/william-jewell.svg,II
17094,William Peace University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/william-peace.svg,III
789,Williams College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/williams.svg,III
12973,Wilson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wilson.svg,III
1462,Wingate University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wingate.svg,II
790,Winona State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/winona-st.svg,II
791,Winston-Salem State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/winston-salem.svg,II
792,Winthrop University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/winthrop.svg,I
8911,Wisconsin Lutheran College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-lutheran.svg,III
793,University of Wisconsin-Eau Claire,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-eau-claire.svg,III
795,University of Wisconsin-La Crosse,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-la-crosse.svg,III
798,University of Wisconsin-Oshkosh,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-oshkosh.svg,III
800,University of Wisconsin-Platteville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-platteville.svg,III
801,University of Wisconsin-River Falls,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-river-falls.svg,III
803,University of Wisconsin-Stout,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-stout.svg,III
804,University of Wisconsin-Superior,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-superior.svg,III
805,University of Wisconsin-Whitewater,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-whitewater.svg,III
806,Wittenberg University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wittenberg.svg,III
2915,Wofford College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wofford.svg,I
809,Worcester State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/worcester-st.svg,III
808,Worcester Polytechnic Institute,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wpi.svg,III
810,Wright State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wright-st.svg,I
811,University of Wyoming,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wyoming.svg,I
812,Xavier University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/xavier.svg,I
813,Yale University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/yale.svg,I
814,Yeshiva University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/yeshiva.svg,III
30154,Young Harris College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/young-harris.svg,II
817,Youngstown State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/youngstown-st.svg,I
9,University of Alabama at Birmingham,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uab.svg,I
10,University of Alabama in Huntsville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ala-huntsville.svg,II
11,University of Alaska Anchorage,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/alas-anchorage.svg,II
12,University of Alaska Fairbanks,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/alas-fairbanks.svg,II
13,Albany State University (Georgia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/albany-st-ga.svg,II
30240,Allen University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/allen.svg,II
939,Anderson University (Indiana),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/anderson-in.svg,III
13028,Anderson University (South Carolina),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/anderson-sc.svg,II
31,"University of Arkansas, Fayetteville",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/arkansas.svg,I
30105,"University of Arkansas, Fort Smith",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ark-fort-smith.svg,II
32,University of Arkansas at Little Rock,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ualr.svg,I
8411,"University of Arkansas, Monticello",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ark-monticello.svg,II
2678,"University of Arkansas, Pine Bluff",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ark-pine-bluff.svg,I
36,Assumption University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/assumption.svg,II
30093,Auburn University at Montgomery,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/aub-montgomery.svg,II
40,Augustana College (Illinois),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/augustana-il.svg,III
41,Augustana University (South Dakota),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/augustana-sd.svg,II
296,Benedictine University (Illinois),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/benedictine-il.svg,III
59,Bethany College (West Virginia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bethany-wv.svg,III
60,Bethel University (Minnesota),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bethel-mn.svg,III
65,Bloomsburg University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bloomsburg.svg,II
985,Bluefield State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bluefield-st.svg,II
75,Bridgewater College (Virginia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bridgewater-va.svg,III
78,State University of New York at Brockport,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-brockport.svg,III
85,"Buffalo State, State University of New York",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/buffalo-st.svg,III
86,"University at Buffalo, the State University of New York",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/buffalo.svg,I
91,"California State Polytechnic University, Pomona",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-poly-pomona.svg,II
90,California Polytechnic State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-poly.svg,I
30055,"California State University, Monterey Bay",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-monterey-bay.svg,II
94,"California State University, Bakersfield",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/bakersfield.svg,I
92,"California State University, Dominguez Hills",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-dom-hills.svg,II
98,"California State University, East Bay",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-east-bay.svg,II
96,"California State University, Fresno",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/fresno-st.svg,I
97,"California State University, Fullerton",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-fullerton.svg,I
101,"California State University, Northridge",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-northridge.svg,I
102,"California State University, Sacramento",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sacramento-st.svg,I
93,"California State University, San Bernardino",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-san-bdino.svg,II
103,"California State University, Stanislaus",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-stanislaus.svg,II
100,"California State University, Los Angeles",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-la.svg,II
30198,"California State University, San Marcos",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cal-st-san-marcos.svg,II
